Time;Urban delivery, 3.5t;Regional delivery, 3.5t;Long haul, 3.5t;Urban delivery, 7.5t;Regional delivery, 7.5t;Long haul, 7.5t;Urban delivery, 18t;Regional delivery, 18t;Long haul, 18t;Urban delivery, 26t;Regional delivery, 26t;Long haul, 26t;Urban delivery, 32t;Regional delivery, 32t;Long haul, 32t;Urban delivery, 40t;Regional delivery, 40t;Long haul, 40t;Urban delivery, 60t;Regional delivery, 60t;Long haul, 60t
3841;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3842;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3843;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3844;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3845;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3846;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3847;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3848;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3849;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3850;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3851;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3852;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3853;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3854;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3855;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3856;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3857;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3858;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3859;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3860;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3861;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3862;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3863;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3864;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3865;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3866;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3867;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3868;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3869;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3870;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3871;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3872;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3873;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3874;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3875;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3876;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3877;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3878;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3879;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3880;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3881;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3882;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3883;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3884;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3885;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3886;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3887;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3888;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3889;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3890;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3891;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3892;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3893;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3894;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3895;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3896;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3897;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3898;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3899;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3900;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3901;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3902;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3903;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3904;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3905;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3906;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3907;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3908;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3909;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3910;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3911;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3912;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3913;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3914;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3915;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3916;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3917;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3918;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3919;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3920;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3921;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3922;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3923;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3924;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3925;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3926;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3927;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3928;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3929;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3930;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3931;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3932;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3933;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3934;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3935;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3936;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3937;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3938;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3939;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3940;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3941;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3942;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3943;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3944;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3945;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3946;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3947;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3948;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3949;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3950;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3951;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3952;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3953;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3954;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3955;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3956;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3957;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3958;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3959;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3960;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3961;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3962;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3963;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3964;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3965;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3966;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3967;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3968;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3969;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3970;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3971;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3972;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3973;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3974;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3975;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3976;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3977;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3978;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3979;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3980;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3981;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3982;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3983;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3984;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3985;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3986;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3987;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3988;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3989;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3990;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3991;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3992;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3993;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3994;;;85;;;85;;;85;;;85;;;85;;;85;;;85
3995;;;85;;;85;;;85;;;85;;;84.9977;;;85;;;85
3996;;;85;;;85;;;85;;;85;;;84.9807;;;85;;;85
3997;;;85;;;85;;;85;;;85;;;84.9284;;;85;;;85
3998;;;85;;;85;;;85;;;85;;;84.8281;;;85;;;85
3999;;;85;;;85;;;85;;;85;;;84.6785;;;85;;;85
4000;;;85;;;85;;;85;;;85;;;84.5037;;;85;;;85
4001;;;85;;;85;;;85;;;85;;;84.3281;;;85;;;85
4002;;;85;;;85;;;85;;;85;;;84.1531;;;85;;;85
4003;;;85;;;85;;;84.9999;;;85;;;83.9788;;;85;;;85
4004;;;85;;;85;;;84.9927;;;85;;;83.8051;;;85;;;85
4005;;;85;;;85;;;84.9554;;;85;;;83.632;;;85;;;85
4006;;;85;;;85;;;84.87;;;85;;;83.4595;;;85;;;85
4007;;;85;;;85;;;84.7353;;;85;;;83.2876;;;85;;;85
4008;;;85;;;85;;;84.5525;;;85;;;83.1163;;;85;;;85
4009;;;85;;;85;;;84.32;;;85;;;82.9456;;;85;;;85
4010;;;85;;;85;;;84.0475;;;85;;;82.7754;;;85;;;85
4011;;;85;;;85;;;83.7629;;;85;;;82.6059;;;85;;;85
4012;;;85;;;85;;;83.4823;;;85;;;82.437;;;85;;;85
4013;;;85;;;85;;;83.2057;;;85;;;82.2686;;;85;;;85
4014;;;85;;;85;;;82.9319;;;85;;;82.1008;;;85;;;85
4015;;;85;;;85;;;82.66;;;85;;;81.9336;;;85;;;85
4016;;;85;;;85;;;82.3899;;;85;;;81.7669;;;85;;;85
4017;;;85;;;85;;;82.1216;;;85;;;81.6008;;;85;;;85
4018;;;85;;;85;;;81.8551;;;85;;;81.4352;;;85;;;85
4019;;;85;;;85;;;81.5903;;;85;;;81.2703;;;85;;;85
4020;;;85;;;85;;;81.3273;;;85;;;81.1058;;;85;;;85
4021;;;85;;;85;;;81.066;;;85;;;80.9419;;;85;;;85
4022;;;85;;;85;;;80.8064;;;85;;;80.7786;;;85;;;85
4023;;;85;;;85;;;80.5485;;;85;;;80.6158;;;85;;;85
4024;;;85;;;85;;;80.2923;;;85;;;80.4536;;;85;;;85
4025;;;85;;;85;;;80.0377;;;85;;;80.2918;;;85;;;85
4026;;;85;;;85;;;79.7848;;;85;;;80.1306;;;85;;;85
4027;;;85;;;85;;;79.5335;;;85;;;79.97;;;85;;;85
4028;;;85;;;85;;;79.2838;;;85;;;79.8098;;;85;;;85
4029;;;85;;;85;;;79.0356;;;85;;;79.6502;;;85;;;85
4030;;;85;;;85;;;78.789;;;85;;;79.4911;;;85;;;85
4031;;;85;;;85;;;78.544;;;85;;;79.3325;;;85;;;85
4032;;;85;;;85;;;78.3005;;;85;;;79.1744;;;85;;;85
4033;;;85;;;85;;;78.0585;;;85;;;79.0168;;;85;;;85
4034;;;85;;;85;;;77.818;;;85;;;78.8598;;;85;;;85
4035;;;85;;;85;;;77.5791;;;85;;;78.7032;;;85;;;85
4036;;;85;;;85;;;77.3416;;;85;;;78.5471;;;85;;;85
4037;;;85;;;85;;;77.1056;;;85;;;78.3915;;;85;;;85
4038;;;85;;;85;;;76.871;;;85;;;78.2364;;;85;;;85
4039;;;85;;;85;;;76.6379;;;85;;;78.0818;;;85;;;85
4040;;;85;;;85;;;76.4062;;;85;;;77.9277;;;85;;;85
4041;;;85;;;85;;;76.176;;;85;;;77.7741;;;85;;;85
4042;;;85;;;85;;;75.9471;;;85;;;77.6209;;;85;;;85
4043;;;85;;;85;;;75.7197;;;85;;;77.4705;;;85;;;85
4044;;;85;;;85;;;75.4936;;;85;;;77.3415;;;85;;;85
4045;;;85;;;85;;;75.269;;;85;;;77.2544;;;85;;;85
4046;;;85;;;85;;;75.0457;;;85;;;77.2253;;;85;;;85
4047;;;85;;;85;;;74.8237;;;85;;;77.2667;;;85;;;85
4048;;;85;;;85;;;74.6031;;;85;;;77.379;;;85;;;85
4049;;;85;;;85;;;74.0239;;;85;;;77.5624;;;85;;;85
4050;;;85;;;85;;;72.8238;;;85;;;77.816;;;85;;;85
4051;;;85;;;85;;;71.8352;;;85;;;78.133;;;85;;;85
4052;;;85;;;85;;;71.6444;;;85;;;78.5036;;;85;;;85
4053;;;85;;;85;;;71.7769;;;85;;;78.9243;;;85;;;85
4054;;;85;;;85;;;71.9068;;;85;;;79.3743;;;85;;;85
4055;;;85;;;85;;;72.0341;;;85;;;79.828;;;85;;;85
4056;;;85;;;85;;;72.1717;;;85;;;80.2803;;;85;;;85
4057;;;85;;;85;;;72.3373;;;85;;;80.7311;;;85;;;85
4058;;;85;;;85;;;72.5459;;;85;;;81.1804;;;85;;;85
4059;;;85;;;85;;;72.8112;;;85;;;81.6283;;;85;;;85
4060;;;85;;;85;;;73.137;;;85;;;82.0747;;;85;;;85
4061;;;85;;;85;;;73.5223;;;85;;;82.5195;;;85;;;85
4062;;;85;;;85;;;73.9659;;;85;;;82.9629;;;85;;;85
4063;;;85;;;85;;;74.4655;;;85;;;83.4048;;;85;;;85
4064;;;85;;;85;;;75.0125;;;85;;;83.8452;;;85;;;85
4065;;;85;;;85;;;75.5975;;;85;;;84.2841;;;85;;;85
4066;;;85;;;85;;;76.2167;;;85;;;84.7214;;;85;;;85
4067;;;85;;;85;;;76.8482;;;85;;;84.9698;;;85;;;85
4068;;;85;;;85;;;77.4689;;;85;;;85;;;85;;;85
4069;;;85;;;85;;;78.0758;;;85;;;85;;;85;;;85
4070;;;85;;;85;;;78.6693;;;85;;;85;;;85;;;85
4071;;;85;;;85;;;79.2495;;;85;;;85;;;85;;;85
4072;;;85;;;85;;;79.8168;;;85;;;85;;;85;;;85
4073;;;85;;;85;;;80.3714;;;85;;;85;;;85;;;85
4074;;;85;;;85;;;80.9136;;;85;;;85;;;85;;;85
4075;;;85;;;85;;;81.4436;;;85;;;85;;;85;;;85
4076;;;85;;;85;;;81.9616;;;85;;;85;;;85;;;85
4077;;;85;;;85;;;82.4679;;;85;;;85;;;85;;;85
4078;;;85;;;85;;;82.9627;;;85;;;85;;;85;;;85
4079;;;85;;;85;;;83.4463;;;85;;;85;;;85;;;85
4080;;;85;;;85;;;83.9167;;;85;;;85;;;85;;;85
4081;;;85;;;85;;;84.3721;;;85;;;85;;;85;;;85
4082;;;85;;;85;;;84.7909;;;85;;;85;;;85;;;85
4083;;;85;;;85;;;84.7119;;;85;;;85;;;85;;;85
4084;;;85;;;85;;;83.9829;;;85;;;85;;;85;;;85
4085;;;85;;;85;;;83.3847;;;85;;;85;;;85;;;85
4086;;;85;;;85;;;83.3935;;;85;;;85;;;85;;;85
4087;;;85;;;85;;;83.7111;;;85;;;85;;;85;;;85
4088;;;85;;;85;;;84.0273;;;85;;;85;;;85;;;85
4089;;;85;;;85;;;84.3221;;;85;;;85;;;85;;;85
4090;;;85;;;85;;;84.5957;;;85;;;85;;;85;;;85
4091;;;85;;;85;;;84.8398;;;85;;;85;;;84.9968;;;85
4092;;;85;;;85;;;84.9772;;;85;;;85;;;84.9756;;;85
4093;;;85;;;85;;;85;;;85;;;85;;;84.9161;;;85
4094;;;85;;;85;;;85;;;85;;;85;;;84.8076;;;85
4095;;;85;;;85;;;85;;;85;;;85;;;84.6474;;;85
4096;;;85;;;85;;;85;;;85;;;85;;;84.4362;;;85
4097;;;85;;;85;;;85;;;85;;;85;;;84.1752;;;85
4098;;;85;;;85;;;85;;;85;;;85;;;83.8635;;;85
4099;;;85;;;85;;;85;;;85;;;85;;;83.514;;;85
4100;;;85;;;85;;;85;;;85;;;85;;;83.1533;;;85
4101;;;85;;;85;;;85;;;85;;;85;;;82.7936;;;85
4102;;;85;;;85;;;85;;;85;;;85;;;82.4348;;;85
4103;;;85;;;85;;;85;;;85;;;85;;;82.0771;;;85
4104;;;85;;;85;;;85;;;85;;;85;;;81.7203;;;85
4105;;;85;;;85;;;85;;;85;;;85;;;81.3646;;;85
4106;;;85;;;85;;;85;;;85;;;85;;;81.0097;;;85
4107;;;85;;;85;;;85;;;85;;;85;;;80.6558;;;85
4108;;;85;;;85;;;85;;;85;;;85;;;80.3029;;;85
4109;;;85;;;85;;;85;;;85;;;85;;;79.9509;;;85
4110;;;85;;;85;;;85;;;85;;;85;;;79.5998;;;85
4111;;;85;;;85;;;85;;;85;;;85;;;79.2496;;;85
4112;;;85;;;85;;;85;;;85;;;85;;;78.9004;;;85
4113;;;85;;;85;;;85;;;85;;;85;;;78.552;;;85
4114;;;85;;;85;;;85;;;85;;;85;;;78.2045;;;85
4115;;;85;;;85;;;85;;;85;;;85;;;77.8579;;;85
4116;;;85;;;85;;;85;;;85;;;85;;;77.5122;;;85
4117;;;85;;;85;;;85;;;85;;;85;;;77.1673;;;85
4118;;;85;;;85;;;85;;;85;;;85;;;76.8233;;;85
4119;;;85;;;85;;;85;;;85;;;85;;;76.4802;;;85
4120;;;85;;;85;;;85;;;85;;;85;;;76.1378;;;85
4121;;;85;;;85;;;85;;;85;;;85;;;75.7963;;;85
4122;;;85;;;85;;;85;;;85;;;85;;;75.4556;;;85
4123;;;85;;;85;;;85;;;85;;;85;;;75.1157;;;85
4124;;;85;;;85;;;85;;;85;;;85;;;74.7766;;;85
4125;;;85;;;85;;;85;;;85;;;85;;;74.4383;;;85
4126;;;85;;;85;;;85;;;85;;;85;;;74.1008;;;85
4127;;;85;;;85;;;85;;;85;;;85;;;73.4105;;;85
4128;;;85;;;85;;;85;;;85;;;85;;;72.5834;;;85
4129;;;85;;;85;;;85;;;84.996;;;85;;;72.1966;;;85
4130;;;85;;;85;;;85;;;84.9779;;;85;;;72.0606;;;85
4131;;;85;;;85;;;85;;;84.934;;;85;;;71.9553;;;85
4132;;;85;;;85;;;85;;;84.8587;;;85;;;71.8539;;;85
4133;;;85;;;85;;;85;;;84.7547;;;85;;;71.7531;;;85
4134;;;85;;;85;;;85;;;84.6288;;;85;;;71.6525;;;85
4135;;;85;;;85;;;85;;;84.4948;;;85;;;71.5521;;;85
4136;;;85;;;85;;;85;;;84.3623;;;85;;;71.4519;;;85
4137;;;85;;;85;;;85;;;84.2311;;;85;;;71.352;;;85
4138;;;85;;;85;;;85;;;84.1012;;;85;;;71.2523;;;85
4139;;;85;;;85;;;85;;;83.9726;;;85;;;71.1528;;;85
4140;;;85;;;85;;;85;;;83.8453;;;85;;;71.0535;;;85
4141;;;85;;;85;;;85;;;83.7194;;;85;;;70.9544;;;85
4142;;;85;;;85;;;85;;;83.5947;;;85;;;70.8556;;;85
4143;;;85;;;85;;;85;;;83.4713;;;85;;;70.757;;;85
4144;;;85;;;85;;;85;;;83.3491;;;85;;;70.6585;;;85
4145;;;85;;;85;;;85;;;83.2281;;;85;;;70.5603;;;85
4146;;;85;;;85;;;85;;;83.1081;;;85;;;70.4719;;;85
4147;;;85;;;85;;;85;;;82.9886;;;85;;;70.4115;;;85
4148;;;85;;;85;;;85;;;82.8698;;;85;;;70.3941;;;85
4149;;;85;;;85;;;85;;;82.7515;;;85;;;70.434;;;85
4150;;;85;;;85;;;85;;;82.6337;;;85;;;70.5393;;;85
4151;;;85;;;85;;;85;;;82.5165;;;85;;;70.7097;;;85
4152;;;85;;;85;;;85;;;82.3999;;;85;;;70.9453;;;85
4153;;;85;;;85;;;85;;;82.2838;;;85;;;71.2457;;;85
4154;;;85;;;85;;;85;;;82.1683;;;85;;;71.6066;;;85
4155;;;85;;;85;;;85;;;82.0533;;;85;;;72.0192;;;85
4156;;;85;;;85;;;85;;;81.9388;;;85;;;72.4785;;;85
4157;;;85;;;85;;;85;;;81.8249;;;85;;;72.9758;;;85
4158;;;85;;;85;;;85;;;81.7115;;;85;;;73.487;;;85
4159;;;85;;;85;;;85;;;81.5986;;;85;;;73.9972;;;85
4160;;;85;;;85;;;85;;;81.4862;;;85;;;74.5061;;;85
4161;;;85;;;85;;;85;;;81.3744;;;85;;;75.0139;;;85
4162;;;85;;;85;;;85;;;81.2631;;;85;;;75.5205;;;85
4163;;;85;;;85;;;85;;;81.1523;;;85;;;76.0259;;;85
4164;;;85;;;85;;;85;;;81.0421;;;85;;;76.53;;;85
4165;;;85;;;85;;;85;;;80.9323;;;85;;;77.0322;;;85
4166;;;85;;;85;;;85;;;80.8231;;;85;;;77.5302;;;85
4167;;;85;;;85;;;85;;;80.7143;;;85;;;78.0221;;;85
4168;;;85;;;85;;;85;;;80.6061;;;85;;;78.5077;;;85
4169;;;85;;;85;;;85;;;80.4984;;;85;;;78.987;;;85
4170;;;85;;;85;;;85;;;80.3911;;;85;;;79.4599;;;85
4171;;;85;;;85;;;85;;;80.2844;;;85;;;79.9267;;;85
4172;;;85;;;85;;;85;;;80.1782;;;85;;;80.3874;;;85
4173;;;85;;;85;;;85;;;80.0724;;;85;;;80.842;;;85
4174;;;85;;;85;;;85;;;79.9672;;;85;;;81.2906;;;85
4175;;;85;;;85;;;85;;;79.8624;;;85;;;81.7333;;;85
4176;;;85;;;85;;;85;;;79.7581;;;85;;;82.1701;;;85
4177;;;85;;;85;;;85;;;79.6542;;;85;;;82.6012;;;85
4178;;;85;;;85;;;85;;;79.5508;;;85;;;83.0265;;;85
4179;;;85;;;85;;;85;;;79.4479;;;85;;;83.4397;;;85
4180;;;85;;;85;;;85;;;79.3454;;;85;;;83.8289;;;85
4181;;;85;;;85;;;85;;;79.2434;;;85;;;84.1964;;;85
4182;;;85;;;85;;;85;;;79.1419;;;85;;;84.5405;;;85
4183;;;85;;;85;;;85;;;79.0408;;;85;;;84.8382;;;85
4184;;;85;;;85;;;85;;;78.9401;;;85;;;84.9861;;;85
4185;;;85;;;85;;;85;;;78.8399;;;85;;;85;;;85
4186;;;85;;;85;;;85;;;78.7402;;;85;;;85;;;85
4187;;;85;;;85;;;85;;;78.6409;;;85;;;85;;;85
4188;;;85;;;85;;;85;;;78.542;;;85;;;85;;;85
4189;;;85;;;85;;;85;;;78.4436;;;85;;;85;;;85
4190;;;85;;;85;;;85;;;78.3456;;;85;;;85;;;85
4191;;;85;;;85;;;85;;;78.248;;;85;;;85;;;85
4192;;;85;;;85;;;85;;;78.1509;;;85;;;85;;;85
4193;;;85;;;85;;;85;;;78.0542;;;85;;;85;;;85
4194;;;85;;;85;;;85;;;77.9579;;;85;;;85;;;85
4195;;;85;;;85;;;85;;;77.8621;;;85;;;85;;;85
4196;;;85;;;85;;;85;;;77.7666;;;85;;;85;;;85
4197;;;85;;;85;;;85;;;77.6691;;;85;;;85;;;85
4198;;;85;;;85;;;85;;;77.5492;;;85;;;85;;;85
4199;;;85;;;85;;;85;;;77.386;;;85;;;85;;;85
4200;;;85;;;85;;;85;;;77.1765;;;85;;;85;;;85
4201;;;85;;;85;;;85;;;76.9209;;;85;;;85;;;85
4202;;;85;;;85;;;85;;;76.6196;;;85;;;85;;;85
4203;;;85;;;85;;;85;;;76.2727;;;85;;;85;;;85
4204;;;85;;;85;;;85;;;75.8806;;;85;;;85;;;85
4205;;;85;;;85;;;85;;;75.4438;;;85;;;85;;;85
4206;;;85;;;85;;;85;;;74.9629;;;85;;;85;;;85
4207;;;85;;;85;;;85;;;74.4522;;;85;;;85;;;85
4208;;;85;;;85;;;85;;;73.935;;;85;;;85;;;85
4209;;;85;;;85;;;85;;;73.0341;;;85;;;85;;;85
4210;;;85;;;85;;;85;;;71.709;;;85;;;85;;;85
4211;;;85;;;85;;;85;;;70.8493;;;85;;;85;;;85
4212;;;85;;;85;;;85;;;70.5458;;;85;;;85;;;85
4213;;;85;;;85;;;85;;;70.2955;;;85;;;85;;;85
4214;;;85;;;85;;;85;;;70.0493;;;85;;;85;;;85
4215;;;85;;;85;;;85;;;69.807;;;85;;;85;;;85
4216;;;85;;;85;;;85;;;69.5684;;;85;;;85;;;85
4217;;;85;;;85;;;85;;;69.3335;;;85;;;85;;;85
4218;;;85;;;85;;;85;;;69.1023;;;85;;;85;;;85
4219;;;85;;;85;;;85;;;68.8746;;;85;;;85;;;85
4220;;;85;;;85;;;85;;;68.6505;;;85;;;85;;;85
4221;;;85;;;85;;;85;;;68.4298;;;85;;;84.718;;;85
4222;;;85;;;85;;;84.9999;;;68.2125;;;85;;;84.3563;;;85
4223;;;85;;;85;;;84.9893;;;67.9982;;;84.9981;;;84.4118;;;85
4224;;;85;;;85;;;84.9623;;;67.787;;;84.9978;;;84.7347;;;85
4225;;;85;;;85;;;84.9298;;;67.5788;;;84.991;;;84.9612;;;85
4226;;;85;;;85;;;84.8978;;;67.3735;;;84.9683;;;85;;;85
4227;;;85;;;85;;;84.8663;;;67.1711;;;84.9255;;;85;;;85
4228;;;85;;;85;;;84.8352;;;66.9715;;;84.8675;;;85;;;85
4229;;;85;;;85;;;84.8045;;;66.7747;;;84.8088;;;85;;;85
4230;;;85;;;85;;;84.7743;;;66.5807;;;84.7504;;;85;;;85
4231;;;85;;;85;;;84.7446;;;66.3895;;;84.6922;;;85;;;85
4232;;;85;;;85;;;84.7152;;;66.2008;;;84.6342;;;85;;;85
4233;;;85;;;85;;;84.6863;;;66.0149;;;84.5764;;;85;;;85
4234;;;85;;;85;;;84.6569;;;65.8315;;;84.5188;;;85;;;85
4235;;;85;;;85;;;84.6122;;;65.6507;;;84.4614;;;85;;;85
4236;;;85;;;85;;;84.5465;;;65.4724;;;84.4042;;;85;;;85
4237;;;85;;;85;;;84.4579;;;65.2967;;;84.3472;;;85;;;85
4238;;;85;;;85;;;84.3467;;;65.1233;;;84.2904;;;85;;;85
4239;;;85;;;85;;;84.2196;;;64.9524;;;84.2338;;;85;;;85
4240;;;85;;;85;;;84.0727;;;64.7839;;;84.1774;;;85;;;85
4241;;;85;;;85;;;83.9111;;;64.6176;;;84.1212;;;85;;;85
4242;;;85;;;85;;;83.7464;;;64.4537;;;84.0652;;;85;;;85
4243;;;85;;;85;;;83.5841;;;64.292;;;84.0094;;;85;;;85
4244;;;85;;;85;;;83.4241;;;64.1326;;;83.9538;;;85;;;85
