country;year;Hydro;Nuclear;Gas;Solar;Wind;Biomass;Coal;Oil;Geothermal;Waste;Biogas CCS;Biomass CCS;Coal CCS;Gas CCS;Wood CCS;"Hydro, reservoir";Gas CCGT;Gas CHP;"Solar, thermal";"Wind, offshore";Lignite
LY;2050;0.000;0.000;0.310;0.170;0.510;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MA;2015;0.110;0.000;0.180;0.010;0.030;0.000;0.420;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MA;2016;0.110;0.000;0.180;0.010;0.030;0.000;0.420;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MA;2020;0.110;0.000;0.050;0.060;0.030;0.000;0.690;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MA;2025;0.160;0.000;0.020;0.200;0.080;0.040;0.480;0.030;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MA;2030;0.150;0.000;0.150;0.240;0.080;0.060;0.320;0.020;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MA;2040;0.130;0.000;0.060;0.270;0.080;0.040;0.420;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MA;2050;0.090;0.000;0.020;0.310;0.080;0.040;0.460;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
ML;2015;0.110;0.000;0.000;0.000;0.000;0.000;0.000;0.890;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
ML;2016;0.100;0.000;0.000;0.000;0.000;0.000;0.000;0.900;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
ML;2020;0.260;0.000;0.000;0.370;0.000;0.000;0.000;0.370;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
ML;2025;0.510;0.000;0.000;0.440;0.000;0.000;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
ML;2030;0.370;0.000;0.000;0.610;0.000;0.000;0.000;0.020;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
ML;2040;0.110;0.000;0.000;0.660;0.000;0.000;0.230;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
ML;2050;0.050;0.000;0.000;0.610;0.000;0.000;0.340;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MR;2015;0.120;0.000;0.000;0.020;0.070;0.000;0.000;0.800;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MR;2016;0.110;0.000;0.000;0.030;0.060;0.000;0.000;0.800;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MR;2020;0.110;0.000;0.620;0.060;0.040;0.000;0.000;0.170;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MR;2025;0.070;0.000;0.680;0.080;0.120;0.000;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MR;2030;0.070;0.000;0.620;0.170;0.110;0.000;0.000;0.030;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MR;2040;0.040;0.000;0.650;0.180;0.130;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MR;2050;0.020;0.000;0.650;0.220;0.110;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MT;2000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MT;2005;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MT;2010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MT;2015;0.000;0.000;0.000;0.070;0.000;0.000;0.930;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MT;2016;0.000;0.000;0.260;0.090;0.000;0.000;0.650;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MT;2020;0.034;0.018;0.032;0.110;0.018;0.015;0.031;0.016;0.005;0.000;0.000;0.000;0.000;0.000;0.000;0.037;0.034;0.648;0.000;0.000;0.003
MT;2025;0.000;0.000;0.085;0.348;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.264;0.303;0.000;0.000;0.000
MT;2030;0.000;0.000;0.021;0.478;0.017;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.180;0.304;0.000;0.000;0.000
MT;2040;0.000;0.000;0.005;0.326;0.469;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.061;0.138;0.000;0.000;0.000
MT;2050;0.000;0.000;0.005;0.326;0.469;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.061;0.138;0.000;0.000;0.000
MW;2015;0.730;0.000;0.000;0.010;0.000;0.060;0.000;0.200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MW;2016;0.730;0.000;0.000;0.010;0.000;0.060;0.000;0.200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MW;2020;0.870;0.000;0.000;0.010;0.000;0.060;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MW;2025;0.930;0.000;0.000;0.010;0.000;0.030;0.000;0.040;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MW;2030;0.430;0.000;0.000;0.330;0.000;0.010;0.230;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MW;2040;0.150;0.000;0.000;0.800;0.000;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MW;2050;0.090;0.000;0.000;0.870;0.000;0.000;0.040;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MZ;2015;0.920;0.000;0.070;0.000;0.000;0.000;0.000;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MZ;2016;0.920;0.000;0.070;0.000;0.000;0.000;0.000;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MZ;2020;0.920;0.000;0.070;0.000;0.000;0.000;0.000;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MZ;2025;0.940;0.000;0.050;0.000;0.000;0.000;0.000;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MZ;2030;0.220;0.000;0.100;0.000;0.000;0.000;0.680;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MZ;2040;0.120;0.000;0.080;0.320;0.000;0.000;0.470;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MZ;2050;0.070;0.000;0.050;0.590;0.000;0.000;0.290;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NE;2015;0.000;0.000;0.000;0.000;0.000;0.000;0.220;0.780;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NE;2016;0.000;0.000;0.000;0.000;0.000;0.000;0.220;0.780;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NE;2020;0.180;0.000;0.520;0.140;0.000;0.000;0.090;0.060;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NE;2025;0.330;0.000;0.350;0.190;0.000;0.000;0.130;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NE;2030;0.270;0.000;0.340;0.300;0.000;0.000;0.090;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NE;2040;0.120;0.000;0.400;0.450;0.000;0.000;0.030;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NE;2050;0.060;0.000;0.430;0.510;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NG;2015;0.270;0.000;0.650;0.000;0.000;0.000;0.000;0.070;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NG;2016;0.270;0.000;0.440;0.000;0.000;0.000;0.000;0.280;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NG;2020;0.150;0.000;0.680;0.030;0.000;0.000;0.000;0.140;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NG;2025;0.150;0.000;0.560;0.090;0.000;0.010;0.180;0.020;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NG;2030;0.180;0.000;0.490;0.110;0.000;0.010;0.200;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NG;2040;0.130;0.000;0.600;0.160;0.000;0.000;0.100;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NG;2050;0.100;0.000;0.630;0.210;0.000;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NL;2000;0.000;0.040;0.610;0.000;0.010;0.040;0.270;0.030;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NL;2005;0.000;0.040;0.610;0.000;0.020;0.070;0.230;0.020;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NL;2010;0.000;0.030;0.660;0.000;0.030;0.070;0.190;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NL;2015;0.000;0.040;0.530;0.010;0.070;0.000;0.270;0.010;0.080;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NL;2016;0.000;0.040;0.490;0.020;0.100;0.000;0.260;0.010;0.090;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NL;2020;0.016;0.068;0.149;0.055;0.114;0.023;0.255;0.007;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.036;0.068;0.153;0.000;0.008;0.048
NL;2025;0.001;0.030;0.000;0.100;0.139;0.000;0.183;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.218;0.145;0.000;0.184;0.000
NL;2030;0.001;0.021;0.000;0.127;0.190;0.000;0.124;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.132;0.107;0.000;0.297;0.000
NL;2040;0.001;0.000;0.000;0.132;0.283;0.000;0.054;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.039;0.093;0.000;0.399;0.000
NL;2050;0.001;0.000;0.000;0.132;0.283;0.000;0.054;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.039;0.093;0.000;0.399;0.000
NM;2015;0.820;0.000;0.000;0.040;0.000;0.000;0.090;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NM;2016;0.810;0.000;0.000;0.050;0.000;0.000;0.090;0.040;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NM;2020;0.800;0.000;0.000;0.060;0.010;0.000;0.090;0.040;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NM;2025;0.750;0.000;0.000;0.140;0.010;0.000;0.070;0.030;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NM;2030;0.420;0.000;0.260;0.280;0.000;0.000;0.030;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NM;2040;0.430;0.000;0.290;0.270;0.000;0.000;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NM;2050;0.270;0.000;0.300;0.430;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NO;2000;0.990;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NO;2005;0.990;0.000;0.000;0.000;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NO;2010;0.960;0.000;0.020;0.000;0.020;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NO;2015;0.962;0.000;0.019;0.000;0.017;0.001;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NO;2016;0.962;0.000;0.019;0.000;0.017;0.001;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NO;2020;0.932;0.016;0.002;0.000;0.035;0.004;0.006;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.002;0.001
NO;2025;0.903;0.000;0.000;0.004;0.079;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.014;0.000;0.000;0.000
NO;2030;0.859;0.000;0.000;0.007;0.121;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.012;0.000;0.001;0.000
NO;2040;0.840;0.000;0.000;0.008;0.133;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.011;0.000;0.008;0.000
NO;2050;0.840;0.000;0.000;0.008;0.133;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.011;0.000;0.008;0.000
PL;2000;0.010;0.000;0.020;0.000;0.000;0.000;0.950;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PL;2005;0.010;0.000;0.040;0.000;0.000;0.010;0.920;0.020;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PL;2010;0.020;0.000;0.040;0.000;0.010;0.040;0.870;0.020;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PL;2015;0.010;0.000;0.020;0.000;0.060;0.060;0.850;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PL;2016;0.010;0.000;0.030;0.000;0.060;0.060;0.840;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PL;2020;0.032;0.030;0.021;0.003;0.093;0.029;0.457;0.004;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.007;0.027;0.004;0.000;0.001;0.292
PL;2025;0.018;0.000;0.000;0.042;0.096;0.000;0.335;0.000;0.000;0.134;0.000;0.000;0.000;0.000;0.000;0.004;0.074;0.028;0.000;0.000;0.269
PL;2030;0.021;0.000;0.000;0.080;0.150;0.000;0.199;0.000;0.000;0.103;0.000;0.000;0.000;0.000;0.000;0.004;0.109;0.064;0.000;0.076;0.196
PL;2040;0.022;0.132;0.000;0.134;0.226;0.000;0.066;0.000;0.000;0.035;0.000;0.000;0.000;0.000;0.000;0.004;0.076;0.126;0.000;0.161;0.017
PL;2050;0.022;0.132;0.000;0.134;0.226;0.000;0.066;0.000;0.000;0.035;0.000;0.000;0.000;0.000;0.000;0.004;0.076;0.126;0.000;0.161;0.017
PT;2000;0.260;0.000;0.170;0.000;0.000;0.040;0.340;0.190;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PT;2005;0.100;0.000;0.290;0.000;0.040;0.040;0.330;0.190;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PT;2010;0.300;0.000;0.280;0.000;0.170;0.050;0.130;0.060;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PT;2015;0.190;0.000;0.190;0.010;0.230;0.060;0.300;0.020;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PT;2016;0.240;0.000;0.190;0.010;0.230;0.060;0.250;0.020;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PT;2020;0.174;0.030;0.003;0.029;0.237;0.014;0.218;0.021;0.004;0.000;0.000;0.000;0.000;0.000;0.000;0.079;0.000;0.188;0.002;0.000;0.002
PT;2025;0.088;0.000;0.000;0.233;0.238;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.152;0.217;0.066;0.000;0.006;0.000
PT;2030;0.139;0.000;0.000;0.290;0.385;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.113;0.006;0.053;0.005;0.008;0.000
PT;2040;0.177;0.000;0.000;0.308;0.356;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.085;0.014;0.042;0.006;0.011;0.000
PT;2050;0.177;0.000;0.000;0.308;0.356;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.085;0.014;0.042;0.006;0.011;0.000
RER;2000;0.120;0.310;0.170;0.000;0.010;0.020;0.310;0.060;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
RER;2005;0.090;0.300;0.210;0.000;0.020;0.030;0.290;0.040;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
RER;2010;0.110;0.280;0.240;0.010;0.040;0.040;0.250;0.030;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
RER;2015;0.110;0.270;0.170;0.030;0.080;0.060;0.260;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
RER;2016;0.110;0.270;0.170;0.030;0.080;0.060;0.260;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
RER;2020;0.120;0.260;0.170;0.040;0.120;0.060;0.220;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
RER;2025;0.160;0.180;0.180;0.080;0.180;0.020;0.130;0.000;0.050;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
RER;2030;0.200;0.140;0.120;0.110;0.270;0.030;0.080;0.000;0.050;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
RER;2040;0.150;0.100;0.120;0.130;0.390;0.010;0.040;0.000;0.040;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
RO;2000;0.290;0.110;0.170;0.000;0.000;0.000;0.370;0.070;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
RO;2005;0.340;0.090;0.170;0.000;0.000;0.000;0.370;0.030;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
RO;2010;0.330;0.190;0.120;0.000;0.010;0.000;0.340;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
RO;2015;0.230;0.180;0.120;0.030;0.100;0.010;0.320;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
RO;2016;0.240;0.170;0.130;0.030;0.090;0.010;0.320;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
RO;2020;0.298;0.204;0.068;0.047;0.100;0.004;0.018;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.003;0.005;0.002;0.000;0.000;0.250
RO;2025;0.138;0.147;0.024;0.054;0.103;0.000;0.026;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.055;0.105;0.000;0.000;0.000;0.348
RO;2030;0.154;0.232;0.026;0.120;0.182;0.000;0.029;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.065;0.060;0.000;0.000;0.000;0.132
RO;2040;0.123;0.197;0.022;0.161;0.308;0.000;0.024;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.070;0.055;0.000;0.000;0.009;0.031
RO;2050;0.123;0.197;0.022;0.161;0.308;0.000;0.024;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.070;0.055;0.000;0.000;0.009;0.031
RS;2020;0.281;0.039;0.016;0.000;0.014;0.003;0.005;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.045;0.002;0.002;0.000;0.000;0.591
RS;2025;0.157;0.000;0.000;0.025;0.048;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.017;0.025;0.000;0.000;0.000;0.729
RS;2030;0.168;0.000;0.000;0.037;0.116;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.019;0.020;0.000;0.000;0.000;0.639
RS;2040;0.166;0.000;0.000;0.113;0.192;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.022;0.021;0.000;0.000;0.000;0.487
RS;2050;0.166;0.000;0.000;0.113;0.192;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.022;0.021;0.000;0.000;0.000;0.487
RU;2015;0.160;0.190;0.490;0.000;0.000;0.000;0.150;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.110;0.000;0.000;0.000;0.000;0.560
RU;2016;0.170;0.180;0.510;0.000;0.000;0.000;0.130;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.137;0.000;0.000;0.000;0.000;0.023
RU;2020;0.170;0.190;0.490;0.000;0.000;0.000;0.140;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.010;0.031;0.135;0.000;0.035;0.008
RU;2025;0.170;0.190;0.480;0.000;0.000;0.000;0.150;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.296;0.085;0.000;0.148;0.000
RU;2030;0.180;0.180;0.480;0.000;0.000;0.010;0.150;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.102;0.075;0.000;0.278;0.000
RU;2040;0.180;0.200;0.440;0.000;0.010;0.020;0.140;0.000;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.107;0.057;0.000;0.283;0.000
RU;2050;0.200;0.230;0.400;0.000;0.010;0.020;0.130;0.000;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.003;0.003;0.002;0.000;0.000;0.367
RW;2015;0.650;0.000;0.010;0.030;0.000;0.030;0.210;0.090;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.043;0.006;0.000;0.000;0.000;0.523
RW;2016;0.760;0.000;0.010;0.030;0.000;0.030;0.050;0.110;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.043;0.005;0.000;0.000;0.000;0.218
RW;2020;0.150;0.000;0.720;0.010;0.000;0.000;0.030;0.090;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.049;0.070;0.000;0.000;0.020;0.020
RW;2025;0.420;0.000;0.350;0.010;0.000;0.000;0.030;0.020;0.170;0.000;0.000;0.000;0.000;0.000;0.000;0.303;0.001;0.003;0.000;0.000;0.005
RW;2030;0.100;0.000;0.280;0.070;0.000;0.000;0.010;0.000;0.530;0.000;0.000;0.000;0.000;0.000;0.000;0.291;0.000;0.051;0.000;0.000;0.000
RW;2040;0.060;0.000;0.140;0.390;0.000;0.000;0.000;0.000;0.410;0.000;0.000;0.000;0.000;0.000;0.000;0.302;0.000;0.052;0.000;0.000;0.000
RW;2050;0.030;0.000;0.250;0.480;0.000;0.000;0.000;0.000;0.240;0.000;0.000;0.000;0.000;0.000;0.000;0.303;0.000;0.052;0.000;0.000;0.000
SD;2015;0.560;0.000;0.000;0.000;0.000;0.080;0.000;0.360;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.003;0.000;0.003;0.000;0.000;0.001
SD;2016;0.490;0.000;0.000;0.000;0.000;0.070;0.000;0.430;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.720;0.000;0.013;0.000;0.000
SD;2020;0.660;0.000;0.000;0.000;0.000;0.080;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.667;0.000;0.000;0.000;0.000
SD;2025;0.280;0.000;0.590;0.000;0.000;0.010;0.000;0.070;0.040;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.259;0.000;0.033;0.000;0.000
SD;2030;0.280;0.000;0.570;0.020;0.000;0.010;0.000;0.040;0.080;0.000;0.000;0.000;0.000;0.000;0.000;0.008;0.002;0.008;0.000;0.001;0.388
SD;2040;0.180;0.000;0.180;0.270;0.000;0.000;0.340;0.000;0.030;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.014;0.000;0.000;0.000;0.425
SD;2050;0.130;0.000;0.020;0.420;0.000;0.000;0.400;0.000;0.020;0.000;0.000;0.000;0.000;0.000;0.000;0.018;0.010;0.021;0.000;0.000;0.159
SE;2000;0.540;0.390;0.010;0.000;0.000;0.030;0.010;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.017;0.018;0.000;0.000;0.000;0.004
