Time;Urban delivery, 3.5t;Regional delivery, 3.5t;Long haul, 3.5t;Urban delivery, 7.5t;Regional delivery, 8.5t;Long haul, 7.5t;Urban delivery, 18t;Regional delivery, 18t;Long haul, 18t;Urban delivery, 26t;Regional delivery, 26t;Long haul, 26t;Urban delivery, 32t;Regional delivery, 32t;Long haul, 32t;Urban delivery, 40t;Regional delivery, 40t;Long haul, 40t;Urban delivery, 60t;Regional delivery, 60t;Long haul, 60t
1841;0.010589;;-0.006803;0.001043;;-0.006803;0.010075;;-0.007176;0.002009;;0.010379;0.02167;;-0.026959;-0.000584;;-0.012584;0.002009;;-0.024682
1842;0.0085;;-0.006803;-0.000645;;-0.006803;0.0108;;-0.007176;0.002009;;0.011358;0.02167;;-0.025361;0.001263;;-0.012584;0.002009;;-0.024682
1843;0.005834;;-0.006803;-0.002154;;-0.006803;0.012554;;-0.00783;0.001857;;0.011358;0.02167;;-0.023755;0.002492;;-0.012584;0.002009;;-0.024682
1844;0.003515;;-0.006803;-0.004051;;-0.006803;0.013817;;-0.010759;0.00084;;0.011358;0.021637;;-0.021009;0.003915;;-0.012584;0.002009;;-0.024682
1845;0.001339;;-0.006803;-0.005833;;-0.006803;0.014348;;-0.013847;0.000598;;0.011856;0.020875;;-0.018545;0.005336;;-0.012584;0.002009;;-0.024682
1846;-0.000349;;-0.006803;-0.007529;;-0.006803;0.01585;;-0.017045;-0.000304;;0.01243;0.020619;;-0.01704;0.006489;;-0.012584;0.002009;;-0.024682
1847;-0.001871;;-0.006803;-0.009418;;-0.006803;0.017352;;-0.020126;-0.001102;;0.013316;0.019606;;-0.015558;0.007667;;-0.012584;0.002009;;-0.024682
1848;-0.003762;;-0.006803;-0.011155;;-0.006803;0.018261;;-0.023119;-0.001747;;0.013826;0.019111;;-0.014175;0.008842;;-0.012584;0.002009;;-0.024682
1849;-0.005485;;-0.006803;-0.013137;;-0.006803;0.019502;;-0.026247;-0.00315;;0.014732;0.01909;;-0.012838;0.009903;;-0.012584;0.002009;;-0.024682
1850;-0.00724;;-0.006803;-0.015445;;-0.006803;0.020441;;-0.028375;-0.004364;;0.016299;0.018375;;-0.011534;0.010332;;-0.012584;0.002009;;-0.024682
1851;-0.009139;;-0.006803;-0.017562;;-0.006803;0.021628;;-0.029973;-0.005607;;0.019607;0.018026;;-0.010281;0.012018;;-0.012584;0.002009;;-0.024682
1852;-0.010789;;-0.006803;-0.019226;;-0.006803;0.02167;;-0.030098;-0.006839;;0.023289;0.017996;;-0.009917;0.013383;;-0.012584;0.002009;;-0.024682
1853;-0.012803;;-0.006803;-0.019381;;-0.006803;0.02167;;-0.028605;-0.007787;;0.026999;0.0171;;-0.009917;0.014323;;-0.012584;0.002009;;-0.024682
1854;-0.015061;;-0.006803;-0.019381;;-0.007194;0.02167;;-0.02694;-0.007787;;0.028835;0.016242;;-0.009917;0.015213;;-0.012584;0.002009;;-0.024682
1855;-0.017175;;-0.007192;-0.019381;;-0.008337;0.021444;;-0.025283;-0.007787;;0.029698;0.014327;;-0.009917;0.01686;;-0.012584;0.002009;;-0.024682
1856;-0.019077;;-0.008205;-0.019381;;-0.009231;0.020646;;-0.02368;-0.007787;;0.031147;0.013724;;-0.009917;0.018047;;-0.012584;0.002009;;-0.024196
1857;-0.019381;;-0.009303;-0.01958;;-0.010257;0.02052;;-0.020933;-0.007787;;0.032703;0.012732;;-0.009917;0.018678;;-0.012584;0.002009;;-0.021629
1858;-0.019381;;-0.010228;-0.02241;;-0.011126;0.019174;;-0.018451;-0.007787;;0.034757;0.01267;;-0.009917;0.020083;;-0.012584;0.002009;;-0.019131
1859;-0.019381;;-0.011097;-0.025125;;-0.012031;0.019111;;-0.017036;-0.007787;;0.035657;0.01267;;-0.009917;0.021019;;-0.012584;0.002009;;-0.016523
1860;-0.019381;;-0.012006;-0.027617;;-0.013014;0.018985;;-0.015492;-0.007584;;0.03367;0.012142;;-0.009917;0.02167;;-0.012584;0.002009;;-0.014017
1861;-0.019381;;-0.012907;-0.029194;;-0.013952;0.018066;;-0.014106;-0.006294;;0.03107;0.010313;;-0.009917;0.02167;;-0.012584;0.002009;;-0.011505
1862;-0.02194;;-0.014027;-0.029194;;-0.014138;0.018026;;-0.012774;-0.004944;;0.028013;0.008305;;-0.009917;0.02167;;-0.012584;0.002009;;-0.008887
1863;-0.024583;;-0.014138;-0.028865;;-0.014138;0.017804;;-0.011504;-0.003209;;0.026169;0.005507;;-0.009917;0.02167;;-0.012584;0.002009;;-0.006405
1864;-0.027252;;-0.014138;-0.026456;;-0.014138;0.016729;;-0.010244;-0.00168;;0.024636;0.003224;;-0.009917;0.021359;;-0.012584;0.002009;;-0.004123
1865;-0.029084;;-0.014138;-0.023875;;-0.014138;0.015463;;-0.009917;-0.000426;;0.023089;0.001228;;-0.009917;0.020619;;-0.012584;0.002009;;-0.003647
1866;-0.029194;;-0.014138;-0.020652;;-0.014138;0.013898;;-0.009917;0.001665;;0.020873;-0.000547;;-0.009917;0.020409;;-0.012584;0.002009;;-0.003647
1867;-0.029061;;-0.014138;-0.01717;;-0.014138;0.0133;;-0.009917;0.002888;;0.018428;-0.002075;;-0.009917;0.019111;;-0.012584;0.002009;;-0.003647
1868;-0.026889;;-0.014138;-0.014287;;-0.014138;0.01267;;-0.009917;0.00409;;0.016293;-0.003865;;-0.009917;0.019111;;-0.012584;0.002009;;-0.003647
1869;-0.024407;;-0.014138;-0.011466;;-0.014138;0.01267;;-0.009917;0.005237;;0.013748;-0.005722;;-0.009917;0.018901;;-0.012584;0.002009;;-0.003647
1870;-0.021187;;-0.014138;-0.009693;;-0.014138;0.01267;;-0.009917;0.006454;;0.010862;-0.007425;;-0.009917;0.018026;;-0.012584;0.002009;;-0.003647
1871;-0.017764;;-0.014138;-0.009119;;-0.014138;0.011419;;-0.009917;0.007546;;0.008162;-0.009248;;-0.009917;0.018026;;-0.012584;0.002009;;-0.003647
1872;-0.014791;;-0.014138;-0.00794;;-0.014138;0.009457;;-0.009917;0.008602;;0.005736;-0.011045;;-0.009917;0.017693;;-0.012584;0.002009;;-0.003647
1873;-0.01185;;-0.014138;-0.007923;;-0.014119;0.00719;;-0.009917;0.009679;;0.00403;-0.012945;;-0.009917;0.016635;;-0.012584;0.002009;;-0.003647
1874;-0.009941;;-0.014138;-0.007923;;-0.013344;0.004521;;-0.009917;0.010111;;0.00207;-0.015282;;-0.009917;0.01524;;-0.012584;0.002009;;-0.003647
1875;-0.009236;;-0.01335;-0.008759;;-0.012938;0.002242;;-0.009917;0.011392;;0.0001;-0.017455;;-0.009917;0.013846;;-0.012584;0.002009;;-0.003647
1876;-0.008055;;-0.012992;-0.011407;;-0.012176;0.000483;;-0.009917;0.012916;;-0.001923;-0.019138;;-0.009917;0.013188;;-0.012584;0.002009;;-0.004015
1877;-0.007923;;-0.012147;-0.014078;;-0.011677;-0.001236;;-0.009917;0.014078;;-0.003917;-0.019381;;-0.009917;0.01267;;-0.012584;0.001348;;-0.005543
1878;-0.007923;;-0.011695;-0.017037;;-0.011076;-0.002867;;-0.009917;0.014348;;-0.005573;-0.019381;;-0.009917;0.01267;;-0.012584;0.00084;;-0.007563
1879;-0.008451;;-0.011082;-0.019097;;-0.010339;-0.004572;;-0.009917;0.015828;;-0.005928;-0.019381;;-0.009917;0.012618;;-0.012584;0.000439;;-0.009463
1880;-0.010892;;-0.010363;-0.019923;;-0.010051;-0.006564;;-0.009917;0.017047;;-0.005928;-0.019381;;-0.009917;0.011361;;-0.012584;-0.000296;;-0.010938
1881;-0.013642;;-0.010051;-0.02084;;-0.010051;-0.008245;;-0.009917;0.018237;;-0.006251;-0.019568;;-0.009917;0.00932;;-0.012584;-0.000895;;-0.012317
1882;-0.016467;;-0.010051;-0.021434;;-0.010051;-0.009897;;-0.009917;0.018624;;-0.007908;-0.022102;;-0.009917;0.006983;;-0.012584;-0.001612;;-0.013661
1883;-0.018864;;-0.010051;-0.02289;;-0.010223;-0.011981;;-0.009917;0.020094;;-0.00939;-0.024951;;-0.009917;0.004453;;-0.012584;-0.002959;;-0.014994
1884;-0.019923;;-0.010148;-0.025251;;-0.011044;-0.013929;;-0.009917;0.020761;;-0.011087;-0.027462;;-0.009917;0.002102;;-0.012584;-0.003856;;-0.016656
1885;-0.020607;;-0.011092;-0.028604;;-0.011018;-0.016169;;-0.009917;0.021663;;-0.014082;-0.029132;;-0.009917;0.000371;;-0.012584;-0.005159;;-0.017301
1886;-0.021283;;-0.011149;-0.032771;;-0.009965;-0.018402;;-0.009917;0.02167;;-0.017529;-0.029194;;-0.009917;-0.00125;;-0.012584;-0.006465;;-0.018172
1887;-0.022501;;-0.009867;-0.037971;;-0.008772;-0.019362;;-0.009917;0.02167;;-0.021028;-0.029003;;-0.009917;-0.002983;;-0.012584;-0.007448;;-0.016646
1888;-0.024753;;-0.008839;-0.043244;;-0.007346;-0.019381;;-0.009917;0.02167;;-0.024766;-0.026616;;-0.009917;-0.004684;;-0.012584;-0.007787;;-0.013856
1889;-0.028036;;-0.007461;-0.048407;;-0.005917;-0.019381;;-0.009917;0.02167;;-0.028245;-0.024021;;-0.009917;-0.006576;;-0.012584;-0.007787;;-0.011314
1890;-0.032077;;-0.005882;-0.053061;;-0.004437;-0.019381;;-0.009917;0.021044;;-0.03038;-0.020992;;-0.009917;-0.008368;;-0.012584;-0.007787;;-0.008771
1891;-0.036958;;-0.004412;-0.05626;;-0.002886;-0.019381;;-0.009917;0.020619;;-0.032643;-0.017371;;-0.009917;-0.009953;;-0.012584;-0.007787;;-0.00631
1892;-0.042224;;-0.002942;-0.057262;;-0.001415;-0.020427;;-0.009917;0.020269;;-0.034796;-0.014429;;-0.009917;-0.012049;;-0.012584;-0.007787;;-0.003489
1893;-0.047476;;-0.00145;-0.056158;;-0.000892;-0.023171;;-0.009917;0.019111;;-0.036571;-0.011714;;-0.009917;-0.014086;;-0.012584;-0.007787;;0.000029
1894;-0.052419;;-0.000892;-0.053015;;-0.000892;-0.026273;;-0.009917;0.019111;;-0.036783;-0.009767;;-0.009917;-0.016193;;-0.012584;-0.007787;;0.003608
1895;-0.055978;;-0.000892;-0.048552;;-0.000892;-0.028443;;-0.009917;0.018914;;-0.036783;-0.009126;;-0.009917;-0.018509;;-0.012584;-0.007027;;0.005741
1896;-0.057262;;-0.000892;-0.043192;;-0.000892;-0.029194;;-0.009917;0.018026;;-0.036783;-0.008028;;-0.009062;-0.019381;;-0.012584;-0.00571;;0.005776
1897;-0.056481;;-0.000892;-0.036822;;-0.000892;-0.029194;;-0.009917;0.018026;;-0.036783;-0.007923;;-0.00881;-0.019381;;-0.012584;-0.004213;;0.005776
1898;-0.053728;;-0.000892;-0.033712;;-0.000892;-0.028154;;-0.009917;0.017727;;-0.036783;-0.007923;;-0.00881;-0.019381;;-0.012584;-0.002743;;0.006671
1899;-0.049792;;-0.000892;-0.026059;;-0.000892;-0.025647;;-0.009917;0.016645;;-0.036783;-0.008589;;-0.008425;-0.019381;;-0.012584;-0.000849;;0.010375
1900;-0.044025;;-0.000892;-0.026059;;-0.000892;-0.022613;;-0.009917;0.015278;;-0.036783;-0.01125;;-0.007806;-0.019381;;-0.012584;0.000488;;0.014019
1901;-0.037432;;-0.000892;-0.022773;;-0.000892;-0.019492;;-0.009917;0.013953;;-0.036783;-0.013855;;-0.007806;-0.020573;;-0.012584;0.001977;;0.017464
1902;-0.034653;;-0.000892;-0.017124;;-0.000892;-0.016036;;-0.009917;0.013311;;-0.036783;-0.016764;;-0.007708;-0.023343;;-0.012066;0.003514;;0.021118
1903;-0.026765;;-0.000892;-0.01693;;-0.000892;-0.013109;;-0.009917;0.01267;;-0.036783;-0.018985;;-0.006906;-0.026287;;-0.011487;0.004802;;0.025992
1904;-0.026059;;-0.000892;-0.016059;;-0.000892;-0.010802;;-0.009917;0.01267;;-0.036783;-0.019923;;-0.006803;-0.028547;;-0.010697;0.00588;;0.031003
1905;-0.024309;;-0.000892;-0.016059;;-0.000892;-0.009322;;-0.009917;0.012654;;-0.036783;-0.020728;;-0.006803;-0.029194;;-0.010328;0.006975;;0.036166
1906;-0.017124;;-0.000892;-0.016059;;-0.000892;-0.008658;;-0.009917;0.011515;;-0.036783;-0.021362;;-0.006803;-0.029191;;-0.00935;0.008103;;0.042143
1907;-0.017113;;-0.000892;-0.016059;;-0.000892;-0.007925;;-0.009917;0.009716;;-0.036783;-0.022703;;-0.006803;-0.028007;;-0.008908;0.009151;;0.045178
1908;-0.016059;;-0.000892;-0.016059;;-0.000892;-0.007923;;-0.009917;0.007259;;-0.036783;-0.025012;;-0.006803;-0.02562;;-0.00824;0.010032;;0.045923
1909;-0.016059;;-0.000892;-0.016059;;-0.000892;-0.007923;;-0.009025;0.004727;;-0.036783;-0.028331;;-0.006803;-0.022432;;-0.007512;0.010443;;0.046693
1910;-0.016059;;-0.000892;-0.016059;;-0.000892;-0.009603;;-0.00881;0.00247;;-0.036783;-0.032437;;-0.006803;-0.019266;;-0.007176;0.012121;;0.047568
1911;-0.016059;;-0.000892;-0.016059;;-0.000892;-0.012546;;-0.00881;0.000505;;-0.036783;-0.037484;;-0.006803;-0.01601;;-0.007176;0.013328;;0.048738
1912;-0.016059;;-0.000892;-0.016059;;-0.000892;-0.015251;;-0.008389;-0.001049;;-0.036783;-0.042753;;-0.006803;-0.012935;;-0.007176;0.014255;;0.048064
1913;-0.016059;;-0.000892;-0.016059;;-0.000892;-0.017792;;-0.007809;-0.002727;;-0.036783;-0.047959;;-0.006803;-0.010693;;-0.007176;0.014699;;0.046588
1914;-0.016059;;-0.000892;-0.016059;;-0.000892;-0.019568;;-0.007806;-0.004571;;-0.036783;-0.052752;;-0.006803;-0.009329;;-0.007176;0.016272;;0.044672
1915;-0.016059;;-0.000892;-0.016059;;-0.000892;-0.019979;;-0.007726;-0.006283;;-0.036783;-0.056124;;-0.006803;-0.008602;;-0.007176;0.01745;;0.040697
1916;-0.016059;;-0.000892;-0.016059;;-0.000892;-0.021279;;-0.006854;-0.008149;;-0.036783;-0.057262;;-0.006803;-0.007923;;-0.007176;0.018269;;0.036913
1917;-0.016059;;-0.000892;-0.016059;;-0.000892;-0.021784;;-0.006803;-0.009879;;-0.036284;-0.05632;;-0.006803;-0.007923;;-0.007176;0.01916;;0.034302
1918;-0.016059;;-0.000892;-0.016059;;-0.000892;-0.023713;;-0.006803;-0.01167;;-0.034793;-0.053379;;-0.006803;-0.007988;;-0.007176;0.020145;;0.031923
1919;-0.016059;;-0.000892;-0.016059;;-0.000892;-0.026339;;-0.006803;-0.013867;;-0.032035;-0.049121;;-0.006803;-0.009666;;-0.007351;0.021227;;0.030423
1920;-0.016059;;-0.000892;-0.016059;;-0.000892;-0.029872;;-0.006803;-0.016049;;-0.029117;-0.043608;;-0.006803;-0.012644;;-0.009729;0.02167;;0.029137
1921;-0.016059;;-0.000892;-0.016059;;-0.000892;-0.034313;;-0.006803;-0.018142;;-0.026185;-0.0371;;-0.006803;-0.015394;;-0.012826;0.02167;;0.027921
1922;-0.016059;;-0.000892;-0.013887;;-0.000892;-0.040067;;-0.006803;-0.019381;;-0.023144;-0.034448;;-0.006803;-0.017876;;-0.016003;0.02167;;0.026039
1923;-0.016059;;-0.000892;-0.006647;;-0.000951;-0.045353;;-0.006803;-0.019381;;-0.020249;-0.026115;;-0.006803;-0.019596;;-0.019119;0.02167;;0.023895
1924;-0.016059;;-0.000892;-0.005915;;-0.002615;-0.050347;;-0.006803;-0.019381;;-0.017574;-0.026059;;-0.006803;-0.020029;;-0.022132;0.02167;;0.021826
1925;-0.016059;;-0.002438;0.001863;;-0.004885;-0.054408;;-0.006803;-0.019381;;-0.015717;-0.023512;;-0.006803;-0.021279;;-0.025237;0.020816;;0.020615
1926;-0.014842;;-0.004939;0.002395;;-0.007373;-0.056831;;-0.006803;-0.019381;;-0.013984;-0.017124;;-0.006803;-0.02184;;-0.02779;0.020619;;0.019933
1927;-0.007368;;-0.007322;0.008908;;-0.011567;-0.05725;;-0.006803;-0.020243;;-0.012655;-0.017018;;-0.006803;-0.023795;;-0.029364;0.020157;;0.019287
1928;-0.006143;;-0.01137;0.01141;;-0.015657;-0.055459;;-0.006803;-0.023187;;-0.012584;-0.016059;;-0.006803;-0.026473;;-0.030527;0.019111;;0.018465
1929;0.000412;;-0.015673;0.014555;;-0.019089;-0.051253;;-0.006803;-0.025817;;-0.012584;-0.016059;;-0.006803;-0.030045;;-0.029032;0.019111;;0.018091
1930;0.002331;;-0.018976;0.017164;;-0.022124;-0.046194;;-0.006803;-0.028356;;-0.012584;-0.016059;;-0.006803;-0.03452;;-0.027465;0.018977;;0.016419
1931;0.007353;;-0.022034;0.019208;;-0.023979;-0.041317;;-0.006803;-0.029194;;-0.012584;-0.016059;;-0.006803;-0.040236;;-0.025878;0.018161;;0.01401
1932;0.010249;;-0.024041;0.020691;;-0.023972;-0.035635;;-0.006803;-0.029194;;-0.012584;-0.016059;;-0.006803;-0.045519;;-0.024305;0.018026;;0.011429
1933;0.013784;;-0.024109;0.021992;;-0.022568;-0.030217;;-0.006803;-0.028262;;-0.012584;-0.016059;;-0.006803;-0.05051;;-0.021886;0.018004;;0.009213
1934;0.016746;;-0.022549;0.023096;;-0.020975;-0.026059;;-0.006803;-0.025788;;-0.012584;-0.016059;;-0.006803;-0.054532;;-0.019119;0.017016;;0.008717
1935;0.018677;;-0.020965;0.02415;;-0.018329;-0.026059;;-0.006803;-0.022988;;-0.012584;-0.016059;;-0.006803;-0.056865;;-0.017425;0.016289;;0.007587
1936;0.020223;;-0.018518;0.025255;;-0.014975;-0.019511;;-0.006803;-0.019561;;-0.012584;-0.016059;;-0.006803;-0.05719;;-0.016016;0.014473;;0.006941
1937;0.021617;;-0.014983;0.025297;;-0.012203;-0.017124;;-0.006803;-0.016349;;-0.012584;-0.016059;;-0.006803;-0.055386;;-0.01463;0.013757;;0.005365
1938;0.022781;;-0.012274;0.025297;;-0.010109;-0.016541;;-0.006803;-0.01338;;-0.012584;-0.016059;;-0.006803;-0.051086;;-0.013263;0.012895;;0.003747
1939;0.02396;;-0.010239;0.025297;;-0.007994;-0.016059;;-0.006803;-0.010841;;-0.012584;-0.016059;;-0.006803;-0.046012;;-0.011866;0.01267;;0.002143
1940;0.025004;;-0.007928;0.025111;;-0.006632;-0.016059;;-0.006803;-0.009453;;-0.012584;-0.016059;;-0.006803;-0.041012;;-0.010601;0.01267;;0.0006
1941;0.025297;;-0.006612;0.022817;;-0.006552;-0.016059;;-0.006803;-0.008754;;-0.012584;-0.016059;;-0.006803;-0.035629;;-0.009917;0.0124;;-0.000943
1942;0.025297;;-0.006552;0.020569;;-0.006552;-0.016059;;-0.006803;-0.007923;;-0.012584;-0.016059;;-0.006803;-0.029874;;-0.009917;0.010818;;-0.002082
1943;0.025297;;-0.006552;0.017892;;-0.006552;-0.016059;;-0.006803;-0.007923;;-0.012584;-0.016059;;-0.006803;-0.026059;;-0.009917;0.008788;;-0.002553
1944;0.025297;;-0.006552;0.015136;;-0.006552;-0.016059;;-0.006803;-0.007933;;-0.012584;-0.016059;;-0.006803;-0.026059;;-0.009917;0.006294;;-0.003656
1945;0.023404;;-0.006552;0.012279;;-0.006552;-0.016059;;-0.006803;-0.009408;;-0.012584;-0.016059;;-0.006803;-0.019187;;-0.009917;0.003846;;-0.004297
1946;0.021274;;-0.006552;0.008743;;-0.006552;-0.016059;;-0.006803;-0.012337;;-0.012584;-0.016059;;-0.006803;-0.017124;;-0.009917;0.001644;;-0.005007
1947;0.018793;;-0.006552;0.005919;;-0.006552;-0.016059;;-0.006803;-0.015009;;-0.012584;-0.008648;;-0.006803;-0.016503;;-0.009917;-0.000051;;-0.005918
1948;0.016001;;-0.006552;0.003203;;-0.006552;-0.016059;;-0.006803;-0.017633;;-0.012584;-0.006313;;-0.006803;-0.016059;;-0.009917;-0.001645;;-0.006092
1949;0.01292;;-0.006552;0.000932;;-0.006552;-0.016059;;-0.006803;-0.019494;;-0.012584;-0.002683;;-0.006803;-0.016059;;-0.009917;-0.003435;;-0.005612
1950;0.009542;;-0.006552;-0.000917;;-0.006552;-0.016059;;-0.006803;-0.019923;;-0.012584;0.002331;;-0.006803;-0.016059;;-0.009917;-0.005147;;-0.004128
1951;0.006774;;-0.006552;-0.002684;;-0.006552;-0.016059;;-0.006803;-0.021237;;-0.012584;0.006004;;-0.006803;-0.016059;;-0.009917;-0.006989;;-0.00239
1952;0.004076;;-0.006552;-0.003713;;-0.006552;-0.016059;;-0.006803;-0.021692;;-0.012584;0.009378;;-0.006803;-0.016059;;-0.009917;-0.008819;;-0.000633
1953;0.001528;;-0.006552;-0.003906;;-0.006552;-0.016059;;-0.006803;-0.023551;;-0.012584;0.013563;;-0.006803;-0.016059;;-0.009917;-0.010448;;0.00114
1954;-0.000494;;-0.006552;-0.003906;;-0.006552;-0.016059;;-0.006803;-0.026097;;-0.012584;0.015796;;-0.006803;-0.016059;;-0.009917;-0.012504;;0.002923
1955;-0.002354;;-0.006552;-0.003906;;-0.006552;-0.016059;;-0.006803;-0.029571;;-0.012584;0.017805;;-0.006803;-0.016059;;-0.009917;-0.01465;;0.004715
1956;-0.003423;;-0.006552;-0.003906;;-0.006552;-0.016059;;-0.006803;-0.033951;;-0.012584;0.019454;;-0.006803;-0.016059;;-0.009917;-0.016799;;0.006513
1957;-0.003906;;-0.006552;-0.003882;;-0.006552;-0.013244;;-0.006803;-0.039693;;-0.012584;0.02118;;-0.006803;-0.016059;;-0.009917;-0.018846;;0.008376
1958;-0.003906;;-0.006552;-0.003001;;-0.006552;-0.006313;;-0.006803;-0.044979;;-0.012584;0.022439;;-0.006803;-0.016059;;-0.009917;-0.019381;;0.01033
1959;-0.003906;;-0.006552;-0.002567;;-0.006552;-0.006313;;-0.006803;-0.049993;;-0.012584;0.023488;;-0.006803;-0.016059;;-0.009917;-0.019381;;0.011358
1960;-0.003906;;-0.006552;-0.002567;;-0.006552;-0.001354;;-0.006803;-0.054152;;-0.012584;0.024472;;-0.006803;-0.016059;;-0.009917;-0.019381;;0.011358
1961;-0.003906;;-0.006552;-0.002567;;-0.006552;0.002331;;-0.006803;-0.056741;;-0.012584;0.025296;;-0.006803;-0.016059;;-0.009917;-0.019381;;0.011358
1962;-0.003346;;-0.006552;-0.002567;;-0.006552;0.007756;;-0.006803;-0.057262;;-0.012584;0.025297;;-0.006803;-0.016059;;-0.009917;-0.019381;;0.011499
1963;-0.002567;;-0.006552;-0.002567;;-0.006552;0.009879;;-0.006803;-0.055588;;-0.012584;0.025297;;-0.006803;-0.016059;;-0.009917;-0.021365;;0.012403
1964;-0.002567;;-0.006552;-0.003566;;-0.006552;0.013494;;-0.006803;-0.051709;;-0.012584;0.025297;;-0.006803;-0.016059;;-0.009917;-0.024057;;0.012659
1965;-0.002567;;-0.006552;-0.005051;;-0.006552;0.015778;;-0.006803;-0.046555;;-0.012584;0.024427;;-0.006803;-0.016059;;-0.009917;-0.026895;;0.013727
1966;-0.002567;;-0.006552;-0.006493;;-0.006552;0.017734;;-0.006803;-0.041718;;-0.012584;0.022549;;-0.006803;-0.013586;;-0.009917;-0.028873;;0.014029
1967;-0.002567;;-0.006552;-0.007978;;-0.006552;0.019452;;-0.006803;-0.035842;;-0.012584;0.019965;;-0.006803;-0.006354;;-0.009917;-0.029194;;0.015036
1968;-0.003075;;-0.006552;-0.009074;;-0.006552;0.021114;;-0.006803;-0.030911;;-0.012584;0.016859;;-0.006803;-0.005865;;-0.009917;-0.029123;;0.016942
1969;-0.004634;;-0.006552;-0.009988;;-0.006552;0.022441;;-0.006803;-0.026059;;-0.012584;0.014034;;-0.006803;0.001196;;-0.009917;-0.027358;;0.020044
1970;-0.006238;;-0.006552;-0.010482;;-0.006552;0.023491;;-0.006803;-0.026059;;-0.012584;0.011221;;-0.006803;0.003179;;-0.009917;-0.024875;;0.023439
1971;-0.007591;;-0.006552;-0.010482;;-0.006552;0.024488;;-0.006803;-0.020159;;-0.012584;0.008453;;-0.006803;0.008567;;-0.009917;-0.02171;;0.026958
1972;-0.008727;;-0.006552;-0.010432;;-0.006552;0.025282;;-0.006803;-0.017124;;-0.012584;0.005309;;-0.006803;0.011315;;-0.009917;-0.018395;;0.028684
1973;-0.009734;;-0.006552;-0.00937;;-0.006552;0.025297;;-0.006803;-0.016618;;-0.012584;0.002312;;-0.006803;0.014038;;-0.009917;-0.015247;;0.029537
1974;-0.010451;;-0.006552;-0.008129;;-0.006552;0.025297;;-0.006803;-0.016059;;-0.012584;0.000282;;-0.00738;0.016914;;-0.009917;-0.012304;;0.03074
1975;-0.010482;;-0.006552;-0.006817;;-0.006552;0.025297;;-0.006803;-0.016059;;-0.012584;-0.001425;;-0.008428;0.018739;;-0.009917;-0.010251;;0.03202
1976;-0.010482;;-0.006552;-0.00536;;-0.006552;0.024404;;-0.006803;-0.016059;;-0.012584;-0.002821;;-0.009317;0.020172;;-0.009917;-0.009255;;0.033811
1977;-0.009722;;-0.006552;-0.003462;;-0.006552;0.022465;;-0.006803;-0.016059;;-0.012584;-0.003903;;-0.010402;0.021538;;-0.009917;-0.008277;;0.03556
1978;-0.008535;;-0.006552;-0.001919;;-0.006552;0.020063;;-0.006803;-0.016059;;-0.012584;-0.003906;;-0.011287;0.022706;;-0.009917;-0.007923;;0.035205
1979;-0.007249;;-0.006552;-0.000222;;-0.006552;0.016853;;-0.006803;-0.016059;;-0.012584;-0.003906;;-0.012163;0.023999;;-0.009917;-0.007923;;0.032984
1980;-0.005646;;-0.006552;0.001339;;-0.006552;0.014028;;-0.006803;-0.016059;;-0.012584;-0.003906;;-0.013116;0.024884;;-0.009917;-0.008237;;0.030571
1981;-0.003934;;-0.006552;0.002763;;-0.006552;0.011149;;-0.006803;-0.016059;;-0.012584;-0.003906;;-0.01404;0.025297;;-0.009917;-0.010418;;0.027826
1982;-0.002402;;-0.006552;0.004295;;-0.006552;0.008231;;-0.006803;-0.016059;;-0.012584;-0.003906;;-0.014138;0.025297;;-0.009917;-0.013242;;0.02626
1983;-0.000779;;-0.006552;0.005422;;-0.006552;0.005411;;-0.006803;-0.016059;;-0.012584;-0.002635;;-0.014138;0.025297;;-0.009917;-0.016034;;0.024841
1984;0.000892;;-0.006552;0.006466;;-0.006552;0.00218;;-0.006803;-0.016059;;-0.012584;-0.002567;;-0.014138;0.025297;;-0.009917;-0.018473;;0.02348
1985;0.002467;;-0.006552;0.007414;;-0.006552;0.000183;;-0.006803;-0.016059;;-0.012584;-0.002567;;-0.014138;0.023775;;-0.009389;-0.019795;;0.021733
1986;0.003954;;-0.006552;0.008287;;-0.006552;-0.001503;;-0.006803;-0.016059;;-0.012584;-0.002567;;-0.014138;0.021728;;-0.00881;-0.020377;;0.019617
1987;0.005081;;-0.006552;0.009145;;-0.006552;-0.002904;;-0.007426;-0.016059;;-0.012584;-0.002567;;-0.014138;0.019367;;-0.00881;-0.021279;;0.017444
1988;0.006134;;-0.006552;0.009169;;-0.006552;-0.003871;;-0.008435;-0.016059;;-0.012584;-0.002567;;-0.014138;0.016493;;-0.008721;-0.022236;;0.015898
1989;0.007138;;-0.006552;0.010384;;-0.006552;-0.003906;;-0.009334;-0.016059;;-0.012584;-0.00409;;-0.014138;0.012997;;-0.007806;-0.02437;;0.01303
1990;0.008079;;-0.006552;0.01106;;-0.006552;-0.003906;;-0.010457;-0.016059;;-0.012584;-0.005501;;-0.014138;0.010131;;-0.007806;-0.027414;;0.010658
1991;0.009012;;-0.006552;0.011312;;-0.006552;-0.003906;;-0.011327;-0.016059;;-0.012229;-0.006815;;-0.014138;0.007368;;-0.007787;-0.03127;;0.008299
